journal,title,year,t,method,top5,top3
Journal of Urban Economics,ÊInter-municipal cooperation and local taxationÊ,2018,9.142857142857142,DID,0,0
Journal of Urban Economics,ÊInter-municipal cooperation and local taxationÊ,2018,9.895454545454546,IV,0,0
Journal of Urban Economics,ÊInter-municipal cooperation and local taxationÊ,2018,41.666666666666664,DID,0,0
Journal of Urban Economics,ÊInter-municipal cooperation and local taxationÊ,2018,8.873831775700936,IV,0,0
Journal of Urban Economics,ÊInter-municipal cooperation and local taxationÊ,2018,37.27160493827161,DID,0,0
Journal of Urban Economics,ÊInter-municipal cooperation and local taxationÊ,2018,8.76271186440678,IV,0,0
Journal of Urban Economics,ÊInter-municipal cooperation and local taxationÊ,2018,49.99999999999999,DID,0,0
Journal of Urban Economics,ÊInter-municipal cooperation and local taxationÊ,2018,6.607142857142857,IV,0,0
Journal of Urban Economics,ÊInter-municipal cooperation and local taxationÊ,2018,8.25,DID,0,0
Journal of Urban Economics,ÊInter-municipal cooperation and local taxationÊ,2018,42.307692307692314,DID,0,0
Journal of Urban Economics,ÊInter-municipal cooperation and local taxationÊ,2018,7.192307692307693,IV,0,0
Journal of Urban Economics,ÊInter-municipal cooperation and local taxationÊ,2018,6.494623655913978,IV,0,0
Journal of Urban Economics,ÊInter-municipal cooperation and local taxationÊ,2018,36.14545454545455,DID,0,0
Journal of Urban Economics,ÊInter-municipal cooperation and local taxationÊ,2018,3.747252747252748,IV,0,0
Journal of Urban Economics,ÊInter-municipal cooperation and local taxationÊ,2018,9.75,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,0.20670391061452512,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,0.5985130111524164,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,1.4438687392055267,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,0.19779411764705884,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,8.65561694290976,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,3.8577586206896552,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,0.10546875,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,1.375137513751375,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,2.5338983050847457,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,0.1839160839160839,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,0.05219780219780219,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,0.888,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,3.468057366362451,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,1.1385542168674698,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,0.5137614678899082,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,1.1995753715498938,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,2.830128205128205,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,1.1958568738229756,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,0.632065775950668,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,0.9731285988483684,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,3,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,3.3552631578947367,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,16800168.06722689,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,0.9182509505703422,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,0.41047297297297297,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,0.4763513513513513,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,2.197125256673511,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,1.1183673469387756,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,1.844769403824522,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,1.6082474226804122,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,1.1196454948301329,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,0.5312056737588653,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,2.679611650485437,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,5.030674846625767,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,1.671206225680934,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,2.0033898305084747,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,0.9928057553956836,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,1.9324577861163224,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,2.3447098976109215,DID,0,0
Journal of Urban Economics,ÊIs Uber a substitute or complement for public transit? ?,2018,0.6363636363636364,DID,0,0
Journal of Financial Economics,ÊNetwork centrality and delegated investment performanceÊ,2018,2.0537489106318225,DID,0,0
Journal of Financial Economics,ÊNetwork centrality and delegated investment performanceÊ,2018,1.3407550336902163,DID,0,0
Journal of Financial Economics,ÊNetwork centrality and delegated investment performanceÊ,2018,1.4050715603096322,DID,0,0
Journal of Financial Economics,ÊProtection of trade secrets and capital structure decisionsÊ,2018,0.00366300366300366,DID,0,0
Journal of Financial Economics,ÊProtection of trade secrets and capital structure decisionsÊ,2018,0.00388349514563106,DID,0,0
Journal of Financial Economics,ÊProtection of trade secrets and capital structure decisionsÊ,2018,0.00511811023622047,DID,0,0
Journal of Financial Economics,ÊProtection of trade secrets and capital structure decisionsÊ,2018,0.00378548895899053,DID,0,0
Journal of Financial Economics,ÊProtection of trade secrets and capital structure decisionsÊ,2018,0.00358306188925081,DID,0,0
Journal of Financial Economics,ÊProtection of trade secrets and capital structure decisionsÊ,2018,0.00462184873949579,DID,0,0
Journal of Financial Economics,ÊProtection of trade secrets and capital structure decisionsÊ,2018,0.00331125827814569,DID,0,0
Journal of Financial Economics,ÊProtection of trade secrets and capital structure decisionsÊ,2018,0.00299145299145299,DID,0,0
Journal of Urban Economics,ÊUrban form and driving: Evidence from US cities ?,2018,1.829268292682927,IV,0,0
Journal of Urban Economics,ÊUrban form and driving: Evidence from US cities ?,2018,1.851851851851852,IV,0,0
Journal of Urban Economics,ÊUrban form and driving: Evidence from US cities ?,2018,2.166666666666667,IV,0,0
Journal of Urban Economics,ÊUrban form and driving: Evidence from US cities ?,2018,3.125,IV,0,0
Journal of Urban Economics,ÊUrban form and driving: Evidence from US cities ?,2018,2.76,IV,0,0
Journal of Urban Economics,ÊUrban form and driving: Evidence from US cities ?,2018,3.75,IV,0,0
Journal of Urban Economics,ÊUrban form and driving: Evidence from US cities ?,2018,3.1999999999999997,IV,0,0
Journal of Urban Economics,ÊUrban form and driving: Evidence from US cities ?,2018,2.9230769230769234,IV,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,16.11111111111111,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,8.841463414634147,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,4.229213483146068,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,6.125,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,18.272727272727273,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,3.7857142857142856,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,8.666666666666668,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,17.125,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,5.846153846153847,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,4.818181818181818,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,25.210526315789473,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,4.045454545454546,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,6.280927835051546,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,28.54390243902439,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,7.75,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,7.611111111111112,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,7.583333333333333,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,19.416666666666668,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,0.4,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,5.133333333333334,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,0.25,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,2,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,3.3333333333333335,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,6.666666666666667,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,9,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,7.066666666666666,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,8.857142857142858,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,13.76923076923077,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,2.3333333333333335,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,7.32258064516129,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,0.14507772020725387,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,6.958333333333334,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,9.75,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,4.9375,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,2.5999999999999996,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,15.047058823529412,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,3.4,RCT,0,0
Journal of Development Economics,ÒFlypaper effectsÓ in transfers targeted to women: Evidence from BRAC's ÒTargeting the Ultra PoorÓ program in Bangladesh,2015,11,RCT,0,0
